ts,cmc_total_mcap_usd,cmc_total_vol_24h_usd,cmc_btc_mcap_usd,cmc_eth_mcap_usd,cmc_btc_dominance,cmc_eth_dominance,cmc_total_mcap_usd_ret1,cmc_total_mcap_usd_ret7,cmc_total_mcap_usd_ret30,cmc_btc_mcap_usd_ret1,cmc_btc_mcap_usd_ret7,cmc_btc_mcap_usd_ret30,cmc_eth_mcap_usd_ret1,cmc_eth_mcap_usd_ret7,cmc_eth_mcap_usd_ret30,mc_z_30,btc_dom_z_30,mcap_vol_ratio_total,mcap_vol_ratio_btc,mcap_vol_ratio_eth
2014-10-16,5654358246.160609,34227730.73214166,,,,,-0.030107705659590284,0.0425537941866691,-0.18366256346757687,,,,,,,-0.051418219607616396,,165.19816316221238,,
2014-10-17,5676877724.483561,20278663.468082655,,,,,0.003974766394349024,0.053197562331158285,-0.16424784754588279,,,,,,,0.08429696272493714,,279.9433864770531,,
2014-10-18,5788872718.912773,16027866.26754675,,,,,0.019536192940308197,0.0748412555099835,-0.07470598392459994,,,,,,,0.41875694850678336,,361.17550660090615,,
2014-10-19,5756606933.458013,9779129.939762935,,,,,-0.005589351058092849,0.027597972301469452,-0.00785336486673023,,,,,,,0.33908890856960966,,588.6624852023965,,
2014-10-20,5661307517.604806,22106664.116138894,,,,,-0.016693351369207216,-0.01804429595236242,-0.05816543128419066,,,,,,,0.12168718216291481,,256.09053848480863,,
2014-10-21,5720635294.931495,18662678.39363564,,,,,0.010424989057972728,-0.033567731786736395,-0.022558463040388974,,,,,,,0.29251998894863107,,306.5280971075593,,
2014-10-22,5670552923.541849,17005403.638766523,,,,,-0.008793234407184342,-0.027247694101444963,-0.04120547942004799,,,,,,,0.18189989071988494,,333.45594400446464,,
2014-10-23,5316829808.971288,32692417.251934864,,,,,-0.06440940519972883,-0.06154939364158339,-0.18340542512267408,,,,,,,-0.7318222672366164,,162.63189619778322,,
2014-10-24,5317096025.995965,21446146.73896542,,,,,5.0069377737645373e-05,-0.0654740906581947,-0.156315054028853,,,,,,,-0.6833972657185788,,247.92780216948503,,
2014-10-25,5147931653.798282,22103286.099107724,,,,,-0.03233228115988402,-0.11734256475838702,-0.16204382772421197,,,,,,,-1.1413474317439258,,232.90345293979144,,
2014-10-26,5250798118.894602,15045164.96572638,,,,,0.01978507431306184,-0.09196813938723224,-0.1282973480064292,,,,,,,-0.7607745704509543,,349.00236260992654,,
2014-10-27,5244389053.860951,17727784.913506866,,,,,-0.0012213342601387828,-0.0764961222781639,-0.11743586014980467,,,,,,,-0.7280092380035696,,295.8287839934944,,
2014-10-28,5303908922.474144,11927920.903091172,,,,,0.011285327821183185,-0.07563578351495327,-0.05411552764507193,,,,,,,-0.49529382407606853,,444.6633210905693,,
2014-10-29,4986343443.137074,22852010.054992758,,,,,-0.06174121703214861,-0.12858376613991748,-0.10848130320307618,,,,,,,-1.4418417969550883,,218.2015249922248,,
2014-10-30,5119997162.737459,35135023.874286,,,,,0.026451020673675524,-0.03772334026651329,-0.11179418991998097,,,,,,,-0.9449808118887512,,145.7234576261265,,
2014-10-31,5021793259.6008625,17106264.534220286,,,,,-0.01936679195567991,-0.057140201599930836,-0.12361204812011148,,,,,,,-1.1773009222784063,,293.56457393459567,,
2014-11-01,4828388173.151742,40118876.024521895,,,,,-0.0392743925351424,-0.06408231297518929,-0.14103520201685213,,,,,,,-1.6409809025970241,,120.352030056886,,
2014-11-02,4836910557.000281,12109296.856020493,,,,,0.0017635018420335323,-0.08210388544621763,-0.0996868439001982,,,,,,,-1.4995150589399946,,399.4377720284781,,
2014-11-03,4867957041.161416,16613850.81335136,,,,,0.00639814809583255,-0.07448440309024629,-0.009030398129879488,,,,,,,-1.3960174877488967,,293.0059440072369,,
2014-11-04,4912100026.841789,19560450.744005505,,,,,0.009027204062758488,-0.07674252684867096,0.02633352997986318,,,,,,,-1.3045870732088938,,251.1240712766883,,
2014-11-05,5049010717.967582,24923442.201102123,,,,,0.02749077225647297,0.012489462439950697,0.023823783399230605,,,,,,,-0.9225429516065867,,202.58079430714884,,
2014-11-06,5181108968.269452,23417296.607787453,,,,,0.025826793231945023,0.011865234998220356,0.031978978718471156,,,,,,,-0.549181695649174,,221.25137051671743,,
2014-11-07,5083960123.912451,21282032.159644436,,,,,-0.018928610047785885,0.01230341690611419,-0.0319324566876938,,,,,,,-0.8200227113876807,,238.88508793595346,,
2014-11-08,5141747762.247303,11811037.463261254,,,,,0.01130254338620833,0.06288035282746517,-0.05247977138478467,,,,,,,-0.6141699961702418,,435.3341337067918,,
2014-11-09,5393947399.640648,28044516.372217506,,,,,0.04788441979247916,0.10900127077791097,0.002073650157834567,,,,,,,0.14043472350558012,,192.33519052531065,,
2014-11-10,5443361309.849919,36582769.90909543,,,,,0.00911928486627065,0.11172240754834897,0.013300435262622395,,,,,,,0.28093476351443936,,148.79576706127324,,
2014-11-11,5453331907.499045,20691826.951712836,,,,,0.0018300231515861966,0.10452522663717671,-0.02652347373621266,,,,,,,0.3280659781416955,,263.5500441901592,,
2014-11-12,6256278794.999835,57990845.896640204,,,,,0.13735878562277604,0.21439324000347984,0.08188639500193876,,,,,,,2.462543616568044,,107.88390302412027,,
2014-11-13,6212654639.5723095,77189422.25196818,,,,,-0.006997283873564193,0.18156916289797057,0.04894068623602804,,,,,,,2.1994935258909813,,80.48582899470917,,
2014-11-14,5890580253.987335,39928459.74423876,,,,,-0.0532337748752067,0.1472639980705498,0.010820183453297109,,,,,,,1.3426985548268586,,147.5283617680064,,
2014-11-15,5579283590.333711,21094900.507092092,,,,,-0.05429412859782287,0.08166732608651842,-0.013366239484935373,,,,,,,0.5439758810913247,,264.48494452286985,,
2014-11-16,5751933174.520257,16173193.982010383,,,,,0.03047562324807781,0.06425852954211717,0.013134617368793424,,,,,,,0.9813671116491371,,355.64608826915656,,
2014-11-17,5746042825.004973,48048715.76152003,,,,,-0.0010245890286822213,0.05411465564716428,-0.007426164600196925,,,,,,,0.9736285552829755,,119.58785440851909,,
2014-11-18,5570682905.017936,38572821.15769012,,,,,-0.03099376298457564,0.021290869511002414,-0.032830576526679686,,,,,,,0.5407814949826723,,144.41989820356525,,
2014-11-19,5663918368.653676,23711518.842453897,,,,,0.01659829341718633,-0.09946962269458733,0.0004610682597139682,,,,,,,0.7859734094720048,,238.86780118500073,,
2014-11-20,5351896488.889132,31536349.096891496,,,,,-0.056664961975740134,-0.14913730079676324,-0.0666288827739988,,,,,,,-0.0033746679241776685,,169.70564577548586,,
2014-11-21,5277001375.181258,35714838.05767303,,,,,-0.014092966975290208,-0.10999649289684672,-0.0719286153421046,,,,,,,-0.17077660165704164,,147.75375340243323,,
2014-11-22,5336752263.437118,20205711.51984748,,,,,0.011259262559177327,-0.04444310173984656,0.003740052416801581,,,,,,,-0.010705153681778802,,264.12097679386255,,
2014-11-23,5596789572.333841,20104340.927540287,,,,,0.047575865110774,-0.027342859877150436,0.05126584814983772,,,,,,,0.6633325238665301,,278.387120100365,,
2014-11-24,5726193441.298645,37310907.92519585,,,,,0.0228578463849498,-0.0034604244635184182,0.10645597569467169,,,,,,,0.948849567588976,,153.47236933443205,,
2014-11-25,5741233137.357721,33317052.67342246,,,,,0.002623030473147079,0.030156368994204468,0.0892939318547569,,,,,,,0.9322539408494092,,172.32115918637646,,
2014-11-26,5680920620.547512,25713501.6133584,,,,,-0.010560718868959628,0.0029973567080583564,0.07995454724593605,,,,,,,0.7307265228827845,,220.93142761996373,,
2014-11-27,5803393960.603775,18488815.83315878,,,,,0.021329611349424335,0.08099193003322269,0.0899988307741772,,,,,,,0.9895703114057668,,313.88673092820113,,
2014-11-28,5926749622.45057,29302036.427147508,,,,,0.021033026327521746,0.11611792333603466,0.17277307413384768,,,,,,,1.2189100188453688,,202.26408622438282,,
2014-11-29,5889827304.304978,21886228.80977505,,,,,-0.006249261276899904,0.09860939949995748,0.14007279218327223,,,,,,,1.0515876055860165,,269.11110888479806,,
2014-11-30,5838450830.218937,14779567.285077536,,,,,-0.008761184229677655,0.04227235015950585,0.15067839990927454,,,,,,,0.8618288172749496,,395.03530229290516,,
2014-12-01,5900317457.018696,18288151.80416744,,,,,0.010540662886505903,0.029955166661061742,0.20049345533092278,,,,,,,0.965285840612651,,322.63060369359755,,
2014-12-02,5950623627.784403,18045473.134301864,,,,,0.008489869719021539,0.03582200590693628,0.20721982320791074,,,,,,,1.0471695514302914,,329.75714094595384,,
2014-12-03,5882221277.853329,17735580.586592287,,,,,-0.011561566541101397,0.034821158234794466,0.18926010857097672,,,,,,,0.8118380902976672,,331.6621775720249,,
2014-12-04,5800257758.962907,20604729.30188564,,,,,-0.014032101151049423,-0.0005405542656792632,0.16620080335716875,,,,,,,0.520414407446522,,281.5012841945998,,
2014-12-05,5916863180.284299,20178088.642557483,,,,,0.019904082505540002,-0.0016694980876610765,0.15861411360623587,,,,,,,0.8452801839092634,,293.23209373781214,,
2014-12-06,5910870382.772228,11476720.555936234,,,,,-0.0010133468078125111,0.0035664163814264132,0.13177397356647833,,,,,,,0.7729005625328128,,515.0313065446976,,
2014-12-07,5934147853.28937,10494767.263624633,,,,,0.0039303443892332555,0.016257945000337337,0.15463292800349746,,,,,,,0.8148997921230552,,565.4387281038056,,
2014-12-08,5696901375.699046,25116929.55442211,,,,,-0.040801029124262374,-0.03508374701043102,0.10252935549302661,,,,,,,-0.16847941390257049,,226.8151990216513,,
2014-12-09,5601407024.885973,40253393.47138261,,,,,-0.01690458810217668,-0.060478204831629204,0.03774034759837074,,,,,,,-0.6127097036579578,,139.15365989871606,,
2014-12-10,5546868219.693878,20878958.165505044,,,,,-0.00978433687596614,-0.058700975166493835,0.018836725856133954,,,,,,,-0.8757828676360312,,265.6678640631638,,
2014-12-11,5624980711.216805,38077578.279212795,,,,,0.0139840352176425,-0.030684838797801907,0.03099073792219016,,,,,,,-0.5740989506908375,,147.7242242132709,,
2014-12-12,5657604039.342278,22280000.374195587,,,,,0.005782969020741336,-0.04480595228260055,-0.10058507867984452,,,,,,,-0.3737060632315002,,253.9319544130189,,
2014-12-13,5605516294.706132,16121368.291201323,,,,,-0.00924932246709988,-0.05304192794188795,-0.10283711727338035,,,,,,,-0.5885917629319202,,347.70722890596664,,
2014-12-14,5671929015.539286,15526164.68952651,,,,,0.011778108739463885,-0.04519416359165727,-0.03782523365870962,,,,,,,-0.1893421929371478,,365.3142375441502,,
2014-12-15,5610463112.738731,23904534.129296526,,,,,-0.01089600684293623,-0.015289141310331123,0.005572888096176997,,,,,,,-0.5381597474554666,,234.70288449849988,,
2014-12-16,5565766143.996331,44509716.59152306,,,,,-0.007998620289007679,-0.006383173497162215,-0.032901355440908664,,,,,,,-0.7458578747074972,,125.04609263354284,,
2014-12-17,5558933978.8350725,50761579.80561496,,,,,-0.001228287674236827,0.0021728757045671497,-0.03310505408646332,,,,,,,-0.7425625238319367,,109.51065747209417,,
2014-12-18,5504831086.99155,51081325.23105688,,,,,-0.009780273312558034,-0.02159143282563335,-0.01189156441444565,,,,,,,-1.0158720172225275,,107.7660194227826,,
2014-12-19,5460704007.4512205,39157198.162185304,,,,,-0.008048365603445342,-0.03542276744982009,-0.036538223435077205,,,,,,,-1.1875869544783064,,139.45594331937428,,
2014-12-20,5722909740.104647,30207303.150414325,,,,,0.046899651333825884,0.020726206351105687,0.06702638987448865,,,,,,,0.1391242040983691,,189.45450746158883,,
2014-12-21,5593482349.298089,21700524.97392838,,,,,-0.022875318146244994,-0.013927220534603206,0.0582440387035338,,,,,,,-0.7127586231594859,,257.7579277929108,,
2014-12-22,5837515461.243848,31242335.055022832,,,,,0.04270321787249704,0.03967200418083012,0.08968799401685351,,,,,,,0.763584264455584,,186.84632409719165,,
2014-12-23,5784321207.979218,24340611.11067051,,,,,-0.009154254401086121,0.038516370068751714,0.03295787450499342,,,,,,,0.3632612025694372,,237.64075526614323,,
2014-12-24,5585281896.133348,21527518.15228586,,,,,-0.03501611215719978,0.004728545585788676,-0.024916084037156075,,,,,,,-0.9582177361649471,,259.4484815491973,,
2014-12-25,5554262600.539311,14773187.47939563,,,,,-0.005569235937574599,0.008939582960772057,-0.033108350447877834,,,,,,,-1.1015466022755847,,375.969140599205,,
2014-12-26,5727860164.271736,23127475.644266967,,,,,0.03077634759556268,0.04776429615978005,0.00822871601664448,,,,,,,0.037689721061122436,,247.66473662643793,,
2014-12-27,5512408315.646912,20770227.941499125,,,,,-0.03834040814583655,-0.03747576331988231,-0.05144130347861635,,,,,,,-1.2929805498308131,,265.3995098740859,,
2014-12-28,5555954556.748664,17006444.88028112,,,,,0.007868637175281173,-0.006731807998356187,-0.06460569263085696,,,,,,,-0.9496227941720834,,326.6970019813349,,
2014-12-29,5507284509.362923,17766440.455951218,,,,,-0.008798573560006493,-0.05823359943085975,-0.06715500491396362,,,,,,,-1.1895097541513486,,309.9824370006627,,
2014-12-30,5475701656.78968,18025660.312551584,,,,,-0.005751248185242905,-0.05483059321501654,-0.06414506886952887,,,,,,,-1.3011548407701907,,303.77259761057695,,
2014-12-31,5594988190.856034,19749481.175443623,,,,,0.02155080711894621,0.001736326061129601,-0.0531349246370885,,,,,,,-0.4738029156651009,,283.29798343324615,,
2015-01-01,5483191815.3684,11319797.449722297,,,,,-0.02018385163861942,-0.012878289639915294,-0.0818086459947294,,,,,,,-1.1768780420720861,,484.38956966521647,,
2015-01-02,5470081568.329197,12190945.240212081,,,,,-0.002393851196927108,-0.04604848843240499,-0.07264093065055502,,,,,,,-1.2014298513493362,,448.7003641264847,,
2015-01-03,4863650438.824411,44439363.50254078,,,,,-0.11750425320258787,-0.12521233348915636,-0.17611308270209344,,,,,,,-3.819045649381204,,109.44464671611097,,
2015-01-04,4524803225.457303,67780234.79496266,,,,,-0.07221518494374218,-0.20529615560817968,-0.26823235015137564,,,,,,,-3.8444377551703965,,66.75697183913533,,
2015-01-05,4726648880.973102,60176220.865601465,,,,,0.04364237946856423,-0.15285520257960894,-0.22357662387499888,,,,,,,-2.637347715644542,,78.54678829914685,,
2015-01-06,4905576128.8730545,30230252.542205337,,,,,0.03715607399808958,-0.10994788039627636,-0.1903508942661425,,,,,,,-1.8683036264386832,,162.27373959328446,,
2015-01-07,5026995843.473016,31677505.753583167,,,,,0.024450014283425844,-0.10704867323179684,-0.12509985085845435,,,,,,,-1.3681451570028293,,158.6929186463613,,
2015-01-08,4863032340.73696,26756170.56423577,,,,,-0.033160376102642324,-0.12002519769581979,-0.14135563885892002,,,,,,,-1.714870241612418,,181.75367543953547,,
2015-01-09,4978554265.113171,25098349.519372504,,,,,0.023477358911773345,-0.09415398758711939,-0.10809394307118049,,,,,,,-1.2770894215636959,,198.36181902201997,,
2015-01-10,4670739255.27601,22155189.120492253,,,,,-0.06382218275158583,-0.04047191713611726,-0.18590016104040882,,,,,,,-1.9454095178631559,,210.81920040826233,,
2015-01-11,4525570551.403424,22505499.673295114,,,,,-0.031573700015867685,0.00016956779175719293,-0.22325683007701788,,,,,,,-2.077996988879101,,201.08731719355862,,
2015-01-12,4556428569.779763,23321301.546705276,,,,,0.00679545036542575,-0.03667736131138145,-0.2072120572444923,,,,,,,-1.810238216900417,,195.37625550849557,,
2015-01-13,3859744105.0555606,83836937.34148045,,,,,-0.16593822102460462,-0.23977165633407563,-0.38492838700856097,,,,,,,-2.845961495739913,,46.038705938579824,,
2015-01-14,3114080107.44228,110562266.43351036,,,,,-0.2146670892379156,-0.478888759855417,-0.5886994694035402,,,,,,,-3.3090519360596593,,28.165849054071415,,
2015-01-15,3655251181.2245927,91482657.30309416,,,,,0.16023101545949636,-0.2854973682932784,-0.4204698336550361,,,,,,,-2.150036453631786,,39.95567344654475,,
2015-01-16,3634322754.583336,45481651.23265847,,,,,-0.005742032203254293,-0.31471675940830596,-0.42498357818405347,,,,,,,-1.954397497496111,,79.90744962165492,,
2015-01-17,3470665233.0323133,26765361.042140223,,,,,-0.046076495878089,-0.2969710725348092,-0.46127980074958463,,,,,,,-1.9544103394411942,,129.6700323813301,,
2015-01-18,3630639157.1711164,34729620.39500137,,,,,0.045062423740442774,-0.22033494877849885,-0.40816901140569667,,,,,,,-1.6006784471722024,,104.54013363456383,,
2015-01-19,3702478440.409008,21702605.6951024,,,,,0.019593735028009377,-0.20753666411591504,-0.435474927711513,,,,,,,-1.4018284821249989,,170.60064088270016,,
2015-01-20,3653993210.325439,27770549.253258396,,,,,-0.013181844355221685,-0.05478028744653199,-0.4257814539204898,,,,,,,-1.3563355082605038,,131.5779957033693,,
2015-01-21,3896396078.4178205,34003687.24550323,,,,,0.06423144364561764,0.2241182454370013,-0.4042532281473692,,,,,,,-0.9984086303132597,,114.58745783321172,,
2015-01-22,4004598352.4348574,37792744.77066154,,,,,0.02739124550695063,0.09127847548445542,-0.36770772823933245,,,,,,,-0.8099742132554958,,105.96209343184891,,
2015-01-23,3989320181.9626546,28100846.427719623,,,,,-0.003822453033287705,0.09319805465442181,-0.3365140691154205,,,,,,,-0.7732371335522985,,141.96441349992415,,
2015-01-24,4216793782.3426466,32242703.09430262,,,,,0.055454236136266606,0.19472878666877744,-0.2754905970415792,,,,,,,-0.44114575077787,,130.7828865963712,,
2015-01-25,4314399924.740221,45569153.26463535,,,,,0.022883175535870947,0.17254953846420576,-0.2833837691012709,,,,,,,-0.26567127450692823,,94.67807970196537,,
2015-01-26,4563692324.037543,123597440.96060708,,,,,0.05617376846641216,0.2091295719026085,-0.18886959248902221,,,,,,,0.11415855541711627,,36.92384153400135,,
2015-01-27,4412442891.458311,52122695.19485544,,,,,-0.033703536333482165,0.1886078799243479,-0.23044176599778565,,,,,,,-0.04415075506464511,,84.6549257470827,,
2015-01-28,3954173958.575448,51595291.1021979,,,,,-0.10965676035612133,0.014719675922608989,-0.3312999527939004,,,,,,,-0.6533784982101719,,76.63827210012592,,
2015-01-29,3937610322.613938,38248228.86836358,,,,,-0.004197697172953823,-0.01686926675729545,-0.32974640178161135,,,,,,,-0.6273869411002413,,102.94882767423697,,
2015-01-30,3828054581.0524015,30919061.158248316,,,,,-0.028217290338673377,-0.04126410406268108,-0.37951449923923103,,,,,,,-0.7524548923818952,,123.8088880338201,,
2015-01-31,3694887388.000091,26510218.85087579,,,,,-0.035406654787065554,-0.13212499498601324,-0.394737302387677,,,,,,,-0.9296428061136139,,139.3759670104733,,
2015-02-01,3823889045.3251557,34653919.203134194,,,,,0.03431790234922333,-0.12069026817266094,-0.35802554884152665,,,,,,,-0.66025970266274,,110.34506726094384,,
2015-02-02,3966199361.0779333,35627491.62808707,,,,,0.036540316953475885,-0.14032371968559706,-0.20398097868546297,,,,,,,-0.3389042685503131,,111.32412583183837,,
2015-02-03,3785655241.7430162,46065653.93171687,,,,,-0.04658930908331402,-0.15320949243542886,-0.1783551028250348,,,,,,,-0.6507608125651101,,82.17956153090748,,
2015-02-04,3793374104.757965,31918229.032263175,,,,,0.002036900856515743,-0.041515831222791774,-0.21996058143708336,,,,,,,-0.5857333424744633,,118.84663465894663,,
2015-02-05,3684184181.9149194,29416879.685133588,,,,,-0.029206775916779955,-0.06652490996661783,-0.2863234313519528,,,,,,,-0.7568189956240142,,125.24048170128648,,
2015-02-06,3795827716.20794,29593501.22954331,,,,,0.029853381869117263,-0.008454237758827261,-0.2809200637662614,,,,,,,-0.4689690004914165,,128.26558394579382,,
2015-02-07,3856150371.7160387,24232762.627759513,,,,,0.015766878698892053,0.04271929572713032,-0.2319928089647271,,,,,,,-0.2721618348353096,,159.1296226084713,,
2015-02-08,3790634066.9603667,20147229.546508465,,,,,-0.01713606771147354,-0.00873467433356655,-0.272606235587974,,,,,,,-0.38157188343857346,,188.1466659328993,,
2015-02-09,3730530426.262058,32500549.647346437,,,,,-0.015982876113117835,-0.06125786740016026,-0.2247669289495059,,,,,,,-0.5015817759174964,,114.78361033093,,
2015-02-10,3717801376.431966,25254719.726689886,,,,,-0.0034179632592944115,-0.018086521576140706,-0.19661119219293263,,,,,,,-0.48984527944041384,,147.21214159834412,,
2015-02-11,3714625494.919849,20669411.433530767,,,,,-0.000854601534701555,-0.020978023967358074,-0.20426124409305993,,,,,,,-0.4496812003572063,,179.71607497704704,,
2015-02-12,3759986584.7998548,18204732.010850795,,,,,0.012137525339377927,0.02036627728879974,-0.026185497729077262,,,,,,,-0.2743610928683711,,206.53896923935727,,
2015-02-13,3972268700.816946,47759730.47211755,,,,,0.05492200311724853,0.045434898536931084,0.24340359462608668,,,,,,,0.43996831379932594,,83.17192458060421,,
2015-02-14,4300116782.627595,54778528.10651534,,,,,0.07930478844102043,0.10897280827905936,0.16247736760761075,,,,,,,1.635582168058996,,78.5000424667515,,
2015-02-15,3931737192.2188306,62605212.8416458,,,,,-0.08956081922478014,0.03654805676575288,0.07865858058608491,,,,,,,0.14208819787494106,,62.80207372130182,,
2015-02-16,3915410164.2788625,30987746.24967705,,,,,-0.004161270525034237,0.048369662353836454,0.12057380593913962,,,,,,,0.017645549728252344,,126.35349898412403,,
2015-02-17,4073793923.3458705,30409977.669305105,,,,,0.039654641822552746,0.09144226743568347,0.1151660240212497,,,,,,,0.6404784542567493,,133.96241087864502,,
2015-02-18,3958154830.772906,27732087.783632707,,,,,-0.028796768301985468,0.06350010066839966,0.06677552069125468,,,,,,,0.10402541777145398,,142.72833915912318,,
2015-02-19,4017776199.758985,20418837.77581711,,,,,0.014950600576496074,0.06631317590551788,0.09490796562297261,,,,,,,0.321716045799426,,196.76811402642156,,
2015-02-20,4059326416.0777674,26965566.05314872,,,,,0.010288487050906063,0.021679659839175427,0.04096500902826094,,,,,,,0.48358391785629107,,150.53740789556937,,
2015-02-21,4063504350.632239,14119553.487790756,,,,,0.0010286893923775033,-0.05659643920946736,0.014602452913687898,,,,,,,0.49192900342268664,,287.7926950130519,,
2015-02-22,3931721722.039491,22255744.647789538,,,,,-0.03296831471618891,-3.934700876013436e-06,-0.014543408769213114,,,,,,,-0.09189614148195874,,176.66098278270792,,
2015-02-23,3984244214.411296,18941826.815461133,,,,,0.013270209486001385,0.017427545310159758,-0.056727435419478195,,,,,,,0.18374015407212754,,210.341074978005,,
2015-02-24,3988961504.914869,16969774.24650706,,,,,0.001183285925397496,-0.02104381058699567,-0.07842732502995174,,,,,,,0.26958324371684217,,235.0627325367,,
2015-02-25,3980006592.744769,13914970.0495419,,,,,-0.002247446803561438,0.005505510911428556,-0.1368485402999253,,,,,,,0.39226657647724117,,286.02336753687774,,
2015-02-26,3962589058.1106696,16258348.146769505,,,,,-0.004385861579698034,-0.013830951244765806,-0.10753086554614115,,,,,,,0.4544629815323269,,243.7264242553464,,
2015-02-27,4219220356.0568256,48226745.09910283,,,,,0.06275274704620451,0.03863330875053263,0.06487864185618467,,,,,,,2.0587580244239247,,87.48714737821517,,
2015-02-28,4211805470.1301394,16275863.452031804,,,,,-0.0017589527042860065,0.03584566665386923,0.06731738632485267,,,,,,,1.8303449839757089,,258.77616155623105,,
2015-03-01,4275721646.0294657,29103813.05876279,,,,,0.01506148570561301,0.08387546707567105,0.11059616236913904,,,,,,,1.9891235390473192,,146.91276491490865,,
2015-03-02,4498274812.436447,45048922.08938739,,,,,0.05074105402381992,0.12134631161348934,0.19674387118002445,,,,,,,2.7589750226793117,,99.85310644083422,,
2015-03-03,4529364143.2906065,57571786.20168503,,,,,0.006887615668077524,0.12705064135616953,0.1693135844988786,,,,,,,2.4901890926569226,,78.67333015208828,,
2015-03-04,4383206022.686726,47584494.74747662,,,,,-0.03280113864334781,0.0964969495163831,0.09997212890205492,,,,,,,1.6716713909742238,,92.11416546393328,,
2015-03-05,4474264748.925126,47251363.87902483,,,,,0.02056161103171495,0.12144442212779594,0.1671230490170838,,,,,,,1.8672888289560248,,94.690700577032,,
2015-03-06,4404342058.170369,32378008.63270761,,,,,-0.01575115058304304,0.042940524498548426,0.149334997577525,,,,,,,1.4612472772448708,,136.0288122760333,,
2015-03-07,4446563196.424991,20857235.387029223,,,,,0.009540596650280163,0.054240073853114655,0.18808237014458506,,,,,,,1.5201643054437626,,213.1904403394822,,
2015-03-08,4395371185.002009,24860331.417215545,,,,,-0.011579498607243532,0.027599089540258023,0.14664948966822433,,,,,,,1.2283411418081394,,176.80259813263214,,
2015-03-09,4644550598.981984,65365063.77190767,,,,,0.05514263440183058,0.03200066991826879,0.18602524537116286,,,,,,,1.9854914705604372,,71.05555064077058,,
2015-03-10,4656321837.528088,75072477.87731013,,,,,0.00253121304723947,0.027644267297430716,0.20569252612987596,,,,,,,1.848517295424002,,62.024352588146186,,
2015-03-11,4727934329.67973,38522900.06257542,,,,,0.015262559125016258,0.07570796506579483,0.23693796136800996,,,,,,,1.9252484579423106,,122.73048815119886,,
2015-03-12,4702992736.366475,36484739.35386639,,,,,-0.005289331852079807,0.04985702218200023,0.2350665927752247,,,,,,,1.7102626098442781,,128.9030103998286,,
2015-03-13,4574723602.206192,35021170.37105806,,,,,-0.02765277640949017,0.03795539635555305,0.2082684179004361,,,,,,,1.202519281961988,,130.627376347959,,
2015-03-14,4544321390.716525,25714428.94608209,,,,,-0.006667874575631401,0.021746925129641534,0.1894630179854268,,,,,,,1.036625686691043,,176.7226252717896,,
2015-03-15,4600648054.34228,14059718.338680388,,,,,0.012318767442470535,0.04564519117935547,0.1468597823106487,,,,,,,1.1610063170871008,,327.22192177102215,,
2015-03-16,4669914258.02267,24604380.232138228,,,,,0.014943536394847794,0.005446093172372618,0.08249853026447618,,,,,,,1.3249667712910476,,189.80011745724977,,
2015-03-17,4592553965.637168,24548794.22614342,,,,,-0.016704422488502603,-0.013789542363369373,0.1553549270007537,,,,,,,0.986574369347769,,187.07859633880892,,
2015-03-18,4156043742.8233895,62807388.1468818,,,,,-0.0998726904535281,-0.12892479194191384,0.05964350707225985,,,,,,,-0.6196321828955191,,66.17125573036148,,
2015-03-19,4225693243.632689,59474977.71673535,,,,,0.016619730278674912,-0.10701572981115905,0.03660859552838188,,,,,,,-0.3866413339515708,,71.04993403711093,,
2015-03-20,4239236091.393468,20783988.94204433,,,,,0.003199757205189884,-0.07616319619647899,0.06860512103555733,,,,,,,-0.3834430674491536,,203.96643316230004,,
2015-03-21,4209865790.448468,20160135.69100366,,,,,-0.00695231745481948,-0.07644763907566715,0.04670220300424172,,,,,,,-0.5334571966912197,,208.8213023450579,,
2015-03-22,4328049441.881691,20814049.982047725,,,,,0.027686196771086104,-0.06108020974705153,0.06409991272442177,,,,,,,-0.10501136160159463,,207.9388415812716,,
2015-03-23,4313116043.303244,26220995.22711483,,,,,-0.003456342427563223,-0.07948008856946244,0.05961488090448106,,,,,,,-0.20378213365951245,,164.49093583004432,,
2015-03-24,3984173108.883905,44118447.8876939,,,,,-0.07933083297288183,-0.1421064990538417,0.01325236264778812,,,,,,,-1.591578328149778,,90.30628455075872,,
2015-03-25,3977222097.520573,41002999.8628531,,,,,-0.0017461796454870315,-0.04397998824580065,-0.001764026483700412,,,,,,,-1.6170829341891244,,96.99831989911938,,
2015-03-26,3999828511.024502,29162701.288408734,,,,,0.005667877799002332,-0.05493184072547325,0.0027205653899044857,,,,,,,-1.5277643066651787,,137.1556246270749,,
2015-03-27,3985148395.217713,19762166.426244944,,,,,-0.003676937959520103,-0.06180853589018325,0.001291074233945666,,,,,,,-1.5919187518684854,,201.65544147656186,,
2015-03-28,4071166466.7115173,17942588.721617293,,,,,0.021355009552403315,-0.03350120888296053,0.027031945366046993,,,,,,,-1.2758246327985336,,226.8996146473871,,
2015-03-29,3911397012.812066,24172039.333221003,,,,,-0.04003495708696989,-0.1012223627410166,-0.07575575876712737,,,,,,,-1.8153293953786858,,161.81493662540964,,
2015-03-30,3974200330.7069387,26487330.084554855,,,,,0.015928950740148492,-0.08183706957330486,-0.058067855322692895,,,,,,,-1.4764346773844725,,150.0415601731166,,
